timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-01-15,57085.37156800,57744.90777600,55462.17680000,57129.21544200,8814.64000000,8916.48000000,8564.00000000,8821.41000000,84816.29760600,84816.29760600
2020-01-14,52524.18390800,57508.65600000,52493.09814800,57055.38676200,8110.34000000,8880.00000000,8105.54000000,8810.01000000,120399.12674200,120399.12674200
2020-01-13,53007.50271400,53078.93520000,52171.55481800,52524.18390800,8184.97000000,8196.00000000,8055.89000000,8110.34000000,31159.75568300,31159.75568300
2020-01-12,51939.18876200,53085.41140000,51550.55200000,53007.56747600,8020.01000000,8197.00000000,7960.00000000,8184.98000000,38131.49433600,38131.49433600
2020-01-11,53097.45713200,53663.99510800,51830.06479200,51939.18876200,8198.86000000,8286.34000000,8003.16000000,8020.01000000,54810.03266700,54810.03266700
2020-01-10,50629.24778800,53098.36380000,49685.40640000,53085.54092400,7817.74000000,8199.00000000,7672.00000000,8197.02000000,82406.77744800,82406.77744800
2020-01-09,52163.97766400,52172.00815200,50190.55000000,50629.37731200,8054.72000000,8055.96000000,7750.00000000,7817.76000000,64239.51983000,64239.51983000
2020-01-08,52754.60710400,54756.27100000,50967.69400000,52172.13767600,8145.92000000,8455.00000000,7870.00000000,8055.98000000,112622.64264000,112622.64264000
2020-01-07,50248.18818000,53154.57721600,50020.29070200,52750.46233600,7758.90000000,8207.68000000,7723.71000000,8145.28000000,91171.68466100,91171.68466100
2020-01-06,47649.54816800,50484.18090800,47579.08711200,50242.35960000,7357.64000000,7795.34000000,7346.76000000,7758.00000000,54635.69531600,54635.69531600
2020-01-05,47627.20527800,48539.11900000,47392.83160000,47656.73675000,7354.19000000,7495.00000000,7318.00000000,7358.75000000,38331.08560400,38331.08560400
2020-01-04,47567.68900000,47949.78480000,47096.28640200,47626.68718200,7345.00000000,7404.00000000,7272.21000000,7354.11000000,29987.97497700,29987.97497700
2020-01-03,45109.90633800,47956.26100000,44498.22924800,47567.42995200,6965.49000000,7405.00000000,6871.04000000,7344.96000000,68428.50045100,68428.50045100
2020-01-02,46633.62667400,46709.59250000,44846.00118800,45111.33110200,7200.77000000,7212.50000000,6924.74000000,6965.71000000,31951.48393200,31951.48393200
2020-01-01,46597.81328800,46984.83100000,46467.70643000,46634.14477000,7195.24000000,7255.00000000,7175.15000000,7200.85000000,16792.38816500,16792.38816500
2019-12-31,46926.54520000,47405.78400000,46272.51376200,46597.74852600,7246.00000000,7320.00000000,7145.01000000,7195.23000000,25954.45353300,25954.45353300
2019-12-30,47848.95036600,47977.24388800,46758.16400000,46926.54520000,7388.43000000,7408.24000000,7220.00000000,7246.00000000,29605.91178200,29605.91178200
2019-12-29,47375.73443200,48755.74789000,47198.54560000,47847.71988800,7315.36000000,7528.45000000,7288.00000000,7388.24000000,31387.10608500,31387.10608500
2019-12-28,46983.34147400,47697.27776200,46879.07465400,47380.78586800,7254.77000000,7365.01000000,7238.67000000,7316.14000000,26848.98219900,26848.98219900
2019-12-27,46641.59240000,47119.92453200,45828.31120400,46983.14718800,7202.00000000,7275.86000000,7076.42000000,7254.74000000,33642.70186100,33642.70186100
2019-12-26,46661.08576200,48150.54700000,46350.94054400,46641.59240000,7205.01000000,7435.00000000,7157.12000000,7202.00000000,36259.76107600,36259.76107600
2019-12-25,46989.81767400,47093.43687400,46167.92313200,46658.62480600,7255.77000000,7271.77000000,7128.86000000,7204.63000000,27492.04432300,27492.04432300
2019-12-24,47388.29826000,48161.42701600,46350.42244800,46989.81767400,7317.30000000,7436.68000000,7157.04000000,7255.77000000,43629.49418800,43629.49418800
2019-12-23,48576.09810200,49836.81995600,47055.03300800,47386.93825800,7500.71000000,7695.38000000,7265.84000000,7317.09000000,68051.99720300,68051.99720300
2019-12-22,46185.60315800,48691.56874800,46126.54021400,48580.82572800,7131.59000000,7518.54000000,7122.47000000,7501.44000000,39137.45515000,39137.45515000
2019-12-21,46550.99036200,46567.63419600,46013.40100000,46193.11555000,7188.01000000,7190.58000000,7105.00000000,7132.75000000,19467.17402800,19467.17402800
2019-12-20,46313.31382200,46758.16400000,45848.25790000,46549.82464600,7151.31000000,7220.00000000,7079.50000000,7187.83000000,32132.06920500,32132.06920500
2019-12-19,47132.68264600,47794.35600000,45581.50322200,46306.77286000,7277.83000000,7380.00000000,7038.31000000,7150.30000000,55509.04907500,55509.04907500
2019-12-18,42897.31260800,48182.92800000,41674.34700000,47132.68264600,6623.84000000,7440.00000000,6435.00000000,7277.83000000,95636.65125100,95636.65125100
2019-12-17,44630.34372800,44959.14040200,42483.87200000,42897.18308400,6891.44000000,6942.21000000,6560.00000000,6623.82000000,53865.06992900,53865.06992900
2019-12-16,46107.95352000,46304.83000000,44271.30320000,44632.15706400,7119.60000000,7150.00000000,6836.00000000,6891.72000000,43863.99305900,43863.99305900
2019-12-15,45748.78346800,46630.58286000,45387.47627000,46101.41255800,7064.14000000,7200.30000000,7008.35000000,7118.59000000,26395.77813700,26395.77813700
2019-12-14,47000.17959400,47093.43687400,45411.11440000,45748.20061000,7257.37000000,7271.77000000,7012.00000000,7064.05000000,29561.98596700,29561.98596700
2019-12-13,46614.13331200,47334.86961000,46568.79991200,47007.36817600,7197.76000000,7309.05000000,7190.76000000,7258.48000000,27609.87379500,27609.87379500
2019-12-12,46693.40200000,47243.87900000,45853.43886000,46616.20569600,7210.00000000,7295.00000000,7080.30000000,7198.08000000,42288.60093200,42288.60093200
2019-12-11,46785.04023000,47117.59310000,46147.19929200,46693.40200000,7224.15000000,7275.50000000,7125.66000000,7210.00000000,30093.09194400,30093.09194400
2019-12-10,47526.50036800,47973.09912000,46350.81102000,46784.91070600,7338.64000000,7407.60000000,7157.10000000,7224.13000000,49723.76214000,49723.76214000
2019-12-09,48636.97438200,49542.93000000,47101.40260000,47526.50036800,7510.11000000,7650.00000000,7273.00000000,7338.64000000,46621.88749300,46621.88749300
2019-12-08,48489.31702200,48985.97680000,47761.06833200,48636.97438200,7487.31000000,7564.00000000,7374.86000000,7510.11000000,29856.89763100,29856.89763100
2019-12-07,48751.53836000,49346.18304400,48378.25019200,48495.14560200,7527.80000000,7619.62000000,7470.16000000,7488.21000000,31498.68417300,31498.68417300
2019-12-06,47852.64180000,49154.55228600,47308.64100000,48749.40121400,7389.00000000,7590.03000000,7305.00000000,7527.47000000,48189.08794400,48189.08794400
2019-12-05,46593.60375800,48474.35700000,46304.83000000,47852.64180000,7194.59000000,7485.00000000,7150.00000000,7389.00000000,59306.67885500,59306.67885500
2019-12-04,47229.04850200,50190.55000000,45767.30540000,46591.85518400,7292.71000000,7750.00000000,7067.00000000,7194.32000000,83147.14914200,83147.14914200
2019-12-03,47240.12280400,47923.88000000,46896.43087000,47229.04850200,7294.42000000,7400.00000000,7241.35000000,7292.71000000,33149.47748700,33149.47748700
2019-12-02,47868.83230000,48057.03067200,46311.95382000,47239.21613600,7391.50000000,7420.56000000,7151.10000000,7294.28000000,46330.25604000,46330.25604000
2019-12-01,48834.62800600,48842.52897000,46693.40200000,47864.88181800,7540.63000000,7541.85000000,7210.00000000,7390.89000000,60769.34231300,60769.34231300
2019-11-30,50132.19943800,50579.12200000,48189.40420000,48842.78801800,7740.99000000,7810.00000000,7441.00000000,7541.89000000,46989.43361900,46989.43361900
2019-11-29,48043.81922400,50838.17000000,47679.72726000,50123.71561600,7418.52000000,7850.00000000,7362.30000000,7739.68000000,60745.30087300,60745.30087300
2019-11-28,48622.66198000,49497.59660000,47664.83200000,48050.10113800,7507.90000000,7643.00000000,7360.00000000,7419.49000000,56933.98110900,56933.98110900
2019-11-27,46335.59195000,49575.31100000,44297.20800000,48626.67722400,7154.75000000,7655.00000000,6840.00000000,7508.52000000,92452.87349000,92452.87349000
2019-11-26,46045.71723800,47535.30800000,45446.60397600,46344.59386800,7109.99000000,7340.00000000,7017.48000000,7156.14000000,65722.39769000,65722.39769000
2019-11-25,44687.26952600,47779.39597800,42192.44300000,46042.99723400,6900.23000000,7377.69000000,6515.00000000,7109.57000000,119645.73519700,119645.73519700
2019-11-24,47348.14582000,47473.07171800,44433.20820000,44707.02193600,7311.10000000,7330.39000000,6861.00000000,6903.28000000,67890.20648300,67890.20648300
2019-11-23,47070.51112600,47564.32137600,45851.56076200,47351.18963400,7268.23000000,7344.48000000,7080.01000000,7311.57000000,50449.89475500,50449.89475500
2019-11-22,49399.09359800,50190.55000000,43973.39800000,47070.51112600,7627.79000000,7750.00000000,6790.00000000,7268.23000000,126603.14025900,126603.14025900
2019-11-21,52447.89427200,52682.13842600,48571.50000000,49398.76978800,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,58418.78026100
2019-11-20,52676.30984600,53521.19489800,52058.28608000,52444.33236200,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,32466.23098000
2019-11-19,53017.41130000,53225.49160600,51829.02860000,52675.07936800,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,43556.06102500
2019-11-18,55066.28669400,55070.49622400,52198.17200000,53021.75035400,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,43017.69094000
2019-11-17,54987.73038800,55921.98700000,54080.67381600,55063.24288000,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,27009.03708200
2019-11-16,54863.90544400,55326.17660000,54400.08000000,54989.54372400,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,20902.29975200
2019-11-15,55995.68615600,56925.79800000,54400.08000000,54864.61782600,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,46087.41775100
2019-11-14,56845.10454800,56990.56000000,55582.63412000,55997.62901600,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,33468.46896100
2019-11-13,57132.45354200,57281.92423800,56355.89240000,56842.38454400,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,26810.11691800
2019-11-12,56558.98603200,57560.46560000,55485.49112000,57132.64782800,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,40366.62947100
2019-11-11,58545.88419200,58754.15878400,55816.29541600,56558.40317400,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,44888.05354500
2019-11-10,57050.01151600,59239.03187800,56666.75000000,58541.41561400,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,34422.02979700
2019-11-09,56820.49498800,57508.65600000,56504.06785600,57051.50104200,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,29469.48140500
2019-11-08,59671.70680000,59976.08820000,56317.03520000,56820.43022600,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,62107.28924300
2019-11-07,60482.26799200,60714.37500000,58939.89620000,59685.95444000,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,39117.47085300
2019-11-06,60278.72102600,61141.22134200,59904.91476200,60481.55561000,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,37336.17037200
2019-11-05,60827.06088000,61232.14719000,59424.05691200,60284.74389200,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,45935.87366500
2019-11-04,59558.11425200,61612.49441600,59036.00300800,60833.21327000,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,45894.45627700
2019-11-03,60162.92657000,60633.87583400,58714.13586800,59546.78090200,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,27894.37827900
2019-11-02,59784.39268000,60706.21498800,59491.73320200,60160.78942400,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,28923.06082800
2019-11-01,59198.03753200,60092.65980000,58480.08600000,59785.75268200,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,43594.81411500
2019-10-31,59283.26432400,60908.66100000,57722.37060000,59197.97277000,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,54376.02490200
2019-10-30,60925.62864400,60940.00580800,58292.34096200,59287.79766400,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,55241.78643400
2019-10-29,59609.85909000,61847.71000000,58752.08640000,60925.62864400,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,64158.46244600
2019-10-28,61706.72312600,64127.98002000,59321.99200000,59614.32766800,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,80174.21732300
2019-10-27,59775.32600000,63434.24947600,58767.24070800,61717.73266600,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,93833.54160400
2019-10-26,56057.21005600,67158.19400000,54855.87495600,59775.32600000,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,162588.58541300
2019-10-25,48004.24964200,56984.08380000,47671.30820000,56051.64052400,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,90748.21817400
2019-10-24,48367.30541400,48595.33241600,47522.29083800,48004.24964200,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,32714.38326500
2019-10-23,51939.51257200,52117.80235800,47276.26000000,48355.32444400,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,63897.45709800
2019-10-22,53087.22473600,53739.44283800,51809.60000000,51939.12400000,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,34651.82866300
2019-10-21,53256.05927000,53966.17460000,52729.41468600,53087.15997400,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,30448.67953900
2019-10-20,51484.94809400,53733.03140000,50967.69400000,53256.05927000,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,34286.45265400
2019-10-19,51465.64901800,52444.91522000,50947.74730400,51472.90236200,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,26627.88938800
2019-10-18,52267.53210200,52554.36300000,50618.04396200,51466.42616200,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,31353.18141600
2019-10-17,51777.34852400,52618.60690400,51349.98408600,52266.69019600,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,29656.94915800
2019-10-16,52841.25866000,52982.82839200,51272.07540000,51756.10658800,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,34733.59396600
2019-10-15,54055.93473200,54419.50860000,52392.45800000,52841.19389800,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,32773.06247600
2019-10-14,53592.10928800,54327.87037000,53124.26860000,54064.61284000,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,29810.66325300
2019-10-13,53765.28287600,54732.76239400,52845.79200000,53590.61976200,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,27840.73995300
2019-10-12,53480.13579000,54400.08000000,53428.65000000,53753.04285800,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,21339.33409800
2019-10-11,55422.15388400,56857.86266200,53185.01535600,53483.69770000,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,50405.28441800
2019-10-10,55450.19583000,55980.27280000,54494.11442400,55423.51388600,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,39137.94616700
2019-10-09,52915.67019800,56148.65400000,52554.36300000,55441.06438800,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,55038.70437800
2019-10-08,53045.38848400,53914.36500000,52384.36275000,52900.12731800,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,35452.65742300
2019-10-07,50872.49386000,53751.94190400,50268.26440000,53040.66085800,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,52202.07229700
2019-10-06,52635.63931000,52806.09289400,50417.21700000,50865.69385000,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,34676.10404900
2019-10-05,52697.42225800,52997.39984200,51893.66107600,52626.83167800,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,21907.61556400
2019-10-04,53263.05356600,53314.73364200,51841.98100000,52697.68130600,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,26476.33040400
2019-10-03,54141.03200000,54354.74660000,52198.17200000,53260.00975200,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,30488.28405800
2019-10-02,53704.98945400,54231.11594200,52788.93096400,54140.64342800,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,26243.38664400
2019-10-01,53687.50371400,55047.70000000,52930.30641000,53703.49992800,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43472.41809100,43472.41809100
2019-09-30,52088.33564800,53993.76321200,49931.50200000,53683.42370800,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000,55865.48726000
2019-09-29,53100.82475600,53293.49170600,51097.21800000,52093.38708400,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800,31544.21138800
2019-09-28,52958.93121400,53849.60300000,51816.65905800,53097.13332200,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500,34473.60516500
2019-09-27,52220.77393800,53525.79300000,50852.09383000,52961.78074200,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500,43882.92462500
2019-09-26,54594.68981000,54827.44443800,50190.55000000,52222.32822600,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900,67930.85374900
2019-09-25,55031.83331000,56537.22600000,53206.12776800,54594.68981000,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800,60783.89225800
2019-09-24,62833.38764000,63434.31423800,50514.36000000,55003.27326800,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300,94007.34520300
2019-09-23,64943.65741000,65085.74523800,62273.64967400,62833.71145000,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600,31937.23235600
2019-09-22,64665.82843000,65338.38180000,63816.28051400,64948.96789400,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600,22049.27525600
2019-09-21,65849.48350400,65906.34454000,64114.38000000,64673.85891800,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600,20544.17519600
2019-09-20,66340.24994000,66581.81220000,65159.57391800,65853.82255800,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900,25088.49106900
2019-09-19,65774.94244200,66866.76500000,62514.75860000,66344.07089800,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900,44826.28257900
2019-09-18,65976.15797600,66432.98912400,65409.62000000,65778.69863800,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300,24250.24930300
2019-09-17,66378.97761600,66542.95500000,65591.01836200,65978.35988400,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300,22914.32456300
2019-09-16,66726.49050800,67061.05100000,65267.14360000,66389.53382200,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700,28971.40165700
2019-09-15,66917.34412200,67093.43200000,66394.97383000,66717.87716200,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300,18047.65401300
2019-09-14,66990.65470600,67481.93923800,66201.85354600,66931.65652400,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900,23621.53351900
2019-09-13,67449.68776200,67605.05180000,65752.85860000,66977.24897200,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600,30280.33977600
2019-09-12,65790.09675000,67668.58332200,65021.04800000,67449.68776200,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500,34511.16275500
2019-09-11,65397.89807800,66659.52660000,63984.85600000,65787.37674600,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200,31953.82456200
2019-09-10,66721.56859600,67255.27223800,64457.61860000,65397.63903000,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500,28915.41222500
2019-09-09,67230.98648800,67870.57600000,65205.61970000,66725.06574400,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800,39835.72760800
2019-09-08,67714.49958000,68599.14850000,66109.04960000,67230.59791600,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800,23984.67201800
2019-09-07,66696.50570200,68375.71960000,66630.83703400,67714.37005600,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200,27637.87739200
2019-09-06,68408.94250600,70628.59529400,65733.43000000,66696.63522600,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900,58799.64095900
2019-09-05,68427.01110400,70590.58000000,67676.29000000,68417.75013800,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900,33970.96063900
2019-09-04,68724.46297000,69936.48380000,67157.48161800,68434.13492400,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600,43943.88902600
2019-09-03,66963.90800000,69768.10260000,66523.52640000,68746.67633600,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100,47998.37678100
2019-09-02,62971.91355800,67676.29000000,62900.09250000,66963.90800000,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300,44740.24809300
2019-09-01,62098.59798800,63661.04600000,61653.42400000,62980.91547600,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300,19545.40484300
2019-08-31,62059.87031200,62718.82366200,61010.66115000,62090.37321400,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400,17130.29007400
2019-08-30,61517.48856200,62793.23520000,60555.12524200,62071.39794800,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400,26834.31810400
2019-08-29,62955.14020000,62974.56880000,60358.18400000,61513.79712800,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000,35532.69491000
2019-08-28,65964.56557800,66698.38380000,62178.06096200,62955.14020000,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500,42110.55537500
2019-08-27,67181.50832000,67294.71229600,65092.80429600,65960.42081000,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,28402.77538300
2019-08-26,65686.08897800,68673.62480000,65655.26226600,67172.76545000,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,41687.51159900
2019-08-25,65633.76128200,66918.57460000,64159.51911400,65686.08897800,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,26271.65739800
2019-08-24,67275.80179200,67478.24780400,64049.61800000,65632.07747000,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,27692.45684400
2019-08-23,65408.97238000,67643.90900000,64890.16399800,67284.80371000,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,27550.33617300
2019-08-22,65673.97848400,66329.24040000,63220.66440000,65408.84285600,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,34059.64273800
2019-08-21,69687.21486200,69969.70670600,63842.37960000,65685.31183400,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,47355.71928200
2019-08-20,70685.97442600,70914.13095200,68388.67200000,69687.21486200,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,32298.92167900
2019-08-19,66744.81815400,70784.86600000,66436.74532000,70691.22014800,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,37243.31921700
2019-08-18,66161.18301000,68000.10000000,65280.09600000,66748.76863600,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,24085.39517200
2019-08-17,66906.59363000,67774.33966800,64762.00000000,66160.98872400,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,29000.58120100
2019-08-16,66683.94187400,68233.43748600,63142.95000000,66909.11934800,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,51758.14291800
2019-08-15,65119.22719200,67741.05200000,64185.61820000,66665.54946600,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,38174.45112000
2019-08-14,70547.57803200,70574.25997600,64296.36122000,65088.20619400,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,54451.84749900
2019-08-13,73817.99427000,74192.38339200,69868.15989000,70543.36850200,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,33234.72968000
2019-08-12,74729.38989600,74980.73121800,72762.17938400,73803.29329600,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,17568.22707500
2019-08-11,73240.90008800,75123.92000000,71964.24678200,74799.91571400,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,26772.90691000
2019-08-10,76937.12647600,77617.25700000,72986.77400000,73241.35342200,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,42633.08704800
2019-08-09,77676.64375400,78010.23281600,75771.54000000,76937.19123800,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,39427.15258800
2019-08-08,77552.75404800,78102.97200000,74612.30020000,77712.91047400,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,51207.25717400
2019-08-07,74357.72077800,78628.64515400,73717.54840800,77552.68928600,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,69173.39035300
2019-08-06,76613.44600000,79856.07934000,72706.35454000,74357.72077800,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,76705.38987500
2019-08-05,70784.80123800,77309.76702400,70770.61836000,76605.67456000,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,65153.67371300
2019-08-04,70052.14873200,71497.24800000,68336.86240000,70779.87932600,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,39924.74514100
2019-08-03,68153.90975000,70621.47147400,67986.69426600,70052.14873200,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400,33802.31882400
2019-08-02,67190.57500000,69101.05400000,66584.07887000,68153.90975000,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100,42990.44422100
2019-08-01,65283.52838600,67791.95493200,63877.73965200,67190.51023800,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800,41727.63702800
2019-07-31,62009.61500000,65473.08676000,61880.09100000,65283.52838600,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000,39515.35456000
2019-07-30,61582.63913400,62911.62013600,60889.23240000,62004.49880200,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400,32536.36883400
2019-07-29,61792.92134800,63006.94980000,60843.89900000,61573.37816800,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100,29021.93741100
2019-07-28,61387.38170400,62139.07423800,59354.37300000,61792.92134800,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700,29401.02293700
2019-07-27,63622.18880000,65983.79989200,60442.37460000,61371.83882400,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100,43809.77830100
2019-07-26,63998.77983000,64049.48847600,62411.13940000,63622.18880000,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700,27167.46321700
2019-07-25,63229.73108000,65895.33500000,62948.85828600,63984.01409400,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800,37873.35472800
2019-07-24,63886.28823600,64353.99940000,61685.80500000,63228.95393600,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700,43475.38037700
2019-07-23,66983.85469600,66989.61851400,63609.23640000,63887.13014200,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000,47624.37071000
2019-07-22,68583.92943000,69186.28079200,65409.62000000,66965.91562200,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900,40467.95483900
2019-07-21,69556.13657400,70058.88398000,66627.14560000,68579.39609000,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500,38834.28793500
2019-07-20,68037.53243600,71684.99303800,67028.67000000,69555.87752600,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800,47331.89984800
2019-07-19,68833.19836800,69746.79590200,65551.06020800,68027.88289800,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300,56546.93213300
